experiment,mse,rmse,mae,r2
instrumentalness-baseline-10000-tokens_from_repeat_tags-by_track,0.2857533927829125,0.5345590638862207,0.43750811788778016,-0.9459137998302776
valence-xdg-10000-tokens_from_repeat_tags-by_track,0.07096108497306686,0.2663852191339956,0.21919241423533747,0.10428476002316256
valence-bayes-10000-tokens_from_repeat_tags-by_track,0.22931244708079696,0.4788657923477067,0.34924602378441566,-1.8945252689500247
valence-baseline-10000-tokens_from_repeat_tags-by_track,0.15702798714790725,0.3962675701440975,0.3220156739474544,-0.9821055617265693
danceability-xdg-10000-tokens_from_tag_order-by_track,0.03323049918295819,0.18229234537675515,0.14033698889418014,0.11281182763273223
danceability-bayes-10000-tokens_from_tag_order-by_track,0.056396781059807076,0.23748006455238949,0.16939892434860193,-0.5056817786687575
danceability-baseline-10000-tokens_from_tag_order-by_track,0.07637783848078877,0.27636540753283284,0.22302061597275155,-1.0391362331951948
acousticness-xdg-10000-tokens_from_tag_order-by_track,0.08644382138867994,0.29401330138053267,0.2231833102037302,0.07660495167405523
acousticness-bayes-10000-tokens_from_tag_order-by_track,0.11787610577534845,0.34333089836970465,0.26179500890204277,-0.25915549128136717
acousticness-baseline-10000-tokens_from_tag_order-by_track,0.18970847452210146,0.4355553633260661,0.3431654821691165,-1.0264706393708423
energy-xdg-10000-tokens_from_tag_order-by_track,0.050470859241997984,0.22465720385066218,0.18016771209389978,0.09928921320538031
energy-bayes-10000-tokens_from_tag_order-by_track,0.07619211822353975,0.27602919813588517,0.20845574405861297,-0.3597363663578561
energy-baseline-10000-tokens_from_tag_order-by_track,0.11148481656773879,0.333893420971032,0.2685583701423461,-0.9895753382146444
instrumentalness-xdg-10000-tokens_from_tag_order-by_track,0.12446126878033081,0.35279068692403265,0.29069024138169924,0.15244785685528506
instrumentalness-bayes-10000-tokens_from_tag_order-by_track,0.18329328580186216,0.4281276512932354,0.36354508504412697,-0.24818442498439142
instrumentalness-baseline-10000-tokens_from_tag_order-by_track,0.30676872309880837,0.5538670626592705,0.45208981022979833,-1.089023286200438
valence-xdg-10000-tokens_from_tag_order-by_track,0.07285497045787845,0.26991659907808274,0.22326157757420648,0.08037895175993603
valence-bayes-10000-tokens_from_tag_order-by_track,0.11518243395209432,0.3393853767505228,0.26318702875491634,-0.4539047917273902
valence-baseline-10000-tokens_from_tag_order-by_track,0.16328379462694312,0.4040838955303009,0.3294865335761403,-1.0610702801981127
